ch_csv_0,ch_csv_1,ch_csv_2,ch_csv_3,ch_csv_4,ch_csv_5,ch_csv_6,ch_csv_7,ch_csv_8,ch_csv_9,ch_csv_10,ch_csv_11,ch_csv_12,ch_csv_13,ch_csv_14
0.49580209625960936,0.7795949876751526,0.11255083964287593,0.5708215769585416,0.0365253861521837,0.49075484493597554,0.05360840833166258,0.38539263833147464,0.0878680026083618,0.7199923730636203,0.9235169773788454,0.3604243303213652,0.6267032993883095,0.20985084099470463,0.012666090853661438
0.15156634043555706,0.6276919812408047,0.532096534642631,0.13329431394055125,0.3168005587990632,0.2750463921254188,0.6392040532469357,0.4847687288519621,0.930199406550885,0.6151220033655134,0.12249642480081602,0.4390497860730793,0.5356540983094434,0.05038426791297501,0.578926927887044
0.3286380728956816,0.33366870727600906,0.2272141508203569,0.47177052875866354,0.8913540926328971,0.923140858445596,0.4679556569489721,0.8024671632540328,0.7399616144091661,0.9215318007668507,0.8213380946123465,0.3365494163447451,0.5454694614733481,0.0828388325611511,0.2951256514471664
0.40979335743046064,0.15007198970001678,0.7521405614149831,0.9372470981673345,0.4393920017018116,0.005722178051953741,0.40850569234646483,0.25068262134775343,0.3381351242928182,0.9009993651451075,0.772285860451629,0.9028862502657163,0.715713241807312,0.03462554008704899,0.13776380949698108
0.6238162164549743,0.6615555251083757,0.015118322657151628,0.6738731047183764,0.5773195335874377,0.8162316462128104,0.22026458554681794,0.41732896116546747,0.08260709466758132,0.4749078410183545,0.24200841104678938,0.9604997265407411,0.6971092040838459,0.6669243204960823,0.9257031685545036
0.06883387836282795,0.7889072791308422,0.04436573604481042,0.05985735581123619,0.4843420533014833,0.10818649476337727,0.5177257481052627,0.7362081517846031,0.810684100326085,0.07244943922072267,0.7342764889406111,0.5200598021409784,0.12065063094051198,0.5468610819646693,0.42824485774966425
0.7225238375620672,0.07919301556887703,0.07095816363674745,0.09350674065590459,0.5583907752232973,0.4840387288432708,0.4815005452097275,0.8307722528832036,0.09165172104582842,0.07622702332187459,0.7364340196583459,0.23010995086785213,0.26896364672027995,0.14930533108127098,0.9387734474591839
0.25492404039460015,0.41362574796170604,0.08808223847863139,0.49180381938776696,0.8312512913376467,0.32054950394921133,0.7581998467194085,0.34900834866603625,0.7254764963738753,0.8173620882917041,0.4296984396364779,0.8919671937350868,0.8433521457369062,0.8633301864670673,0.8691576352780515
0.4632840399482131,0.6924247321036001,0.7035264369181323,0.16307783085765337,0.9291792261457795,0.7372001746353845,0.9927507913672267,0.04104559109112538,0.8898245203564884,0.7533438940792512,0.12825019772128843,0.5586573185675661,0.01891534603018874,0.8172604038213979,0.27263871133611306
0.36823201358669555,0.023903644879643804,0.7174494180155547,0.05328327365502594,0.1272289536854836,0.20613973704917932,0.3924021087371268,0.7835114622386579,0.777523586327413,0.6108864468072026,0.6690889612396088,0.28744350672232544,0.7208265748138534,0.26118918609346664,0.23357321075161086
0.6431946322998805,0.5688009330973838,0.15854490169076285,0.3964939303572367,0.7377597102828221,0.3028337689132664,0.5878706748130801,0.6179948131323102,0.5683625340586196,0.55565700526078,0.02961632755600241,0.7672389658377702,0.5967146380360856,0.5906095245948927,0.7274331582809593
0.40884997116479094,0.668092636542883,0.5347864571770907,0.4167202505296048,0.8698878796279498,0.30692492083112677,0.4045390030605567,0.11877461277568857,0.5315637561364999,0.19281614316328433,0.1339716806212763,0.3858918529099419,0.9724338446249767,0.6405677150729545,0.5835211968573577
0.4448806864856889,0.32468293197507925,0.9533618995063851,0.3018157381022618,0.10966418160724545,0.40233882539651955,0.29872707039367197,0.783036580176625,0.9722484899780577,0.7193608119967804,0.29455187988355525,0.4603559398676965,0.7515341639131167,0.8481156972840436,0.08778816921384902
0.1689078627299353,0.6307966940446865,0.9613729679525184,0.2800375962485796,0.0528846104854932,0.4798220232451571,0.9506977285660387,0.10279137515005543,0.19706861476354554,0.2241399532825198,0.015312309648427558,0.9927682645130191,0.8703927210898409,0.6712926187442739,0.692587043137471
0.5844561348053571,0.7940153020388843,0.9700498336116764,0.023457929583287185,0.7667391995389626,0.7443693969039613,0.05111332651351208,0.8094791201696017,0.8968997922491031,0.3202665548073713,0.02092613368956653,0.6447588742127173,0.07642873129533911,0.8851131149372603,0.05708618411559885
0.5234621148047087,0.07399992676925926,0.5824999663878896,0.5855315796644295,0.770131932771648,0.35561348901214607,0.32621954105214446,0.9566523671583425,0.3846646491879866,0.0010936009631870025,0.39698999061649987,0.16704101380833591,0.0976967074437004,0.2552232987353745,0.03141989066387141
0.7684498065980501,0.9467841452397872,0.3899431024017599,0.326755359806725,0.4449394825023246,0.8397669060850315,0.5037144401798505,0.28233478809597934,0.9068590756937838,0.8333165247548504,0.0834346256337789,0.37529624981299925,0.30719808965278195,0.7421882006864586,0.3191709346613999
0.3378697645564521,0.18267802043150905,0.11611271629808628,0.47890321074594344,0.8410411743033606,0.26695306189611856,0.4667746288727478,0.21593437122614956,0.20456437264146488,0.3967358047723012,0.9079227118788233,0.5782652821857499,0.0881658245332807,0.224130055085498,0.752710562474872
0.011544499999385893,0.1657355559474556,0.006312728449319294,0.6214249368055588,0.39166985121937004,0.17151457628568423,0.4755836520253287,0.3042300238960137,0.5654482143994066,0.7679993730425729,0.7023827651839227,0.880572535786878,0.6570332466442427,0.39992747462646494,0.6287808414990906
0.06784828624677464,0.9696645562004332,0.5308803373857258,0.408300625697835,0.4735721400070365,0.0877631986979982,0.29937257798351313,0.4793855114492451,0.31793021228101925,0.25460552614943166,0.83865865225833,0.9327488973364753,0.40575272892141645,0.7612056939771543,0.3238963000661831
0.5649553456940798,0.23743392601974334,0.07234747484744852,0.1588399182765884,0.1679001082354269,0.5028400717649474,0.9439996501999489,0.5725912797480808,0.1408799680074585,0.0010331634267447543,0.9705797507182192,0.11720953996436534,0.517749875089094,0.31495078277447575,0.2634742643345205
0.9869753058494507,0.8114816806662625,0.17925093240994083,0.8465279480177751,0.7938831272432162,0.8488452172342869,0.26416590613255575,0.9193256447262962,0.6780813585837607,0.9876354393995188,0.04089076043011952,0.1630716207886279,0.894066269060968,0.9090999194839704,0.3573392650505063
0.975855757655751,0.16198397024230626,0.8993767173542927,0.135176448084526,0.013731503111325538,0.3342130410273976,0.40579994559035115,0.030550732479468823,0.006851650523220121,0.3184019743417926,0.9906929675483542,0.03978339600562297,0.5033037754398443,0.881601236385406,0.20218961800749102
0.42617997033703003,0.8258978448625778,0.9241685346052836,0.6552929003087848,0.24680926986401253,0.42776085745007286,0.9291671053091074,0.10091511400090614,0.7695362713865395,0.7369935751076604,0.45233608541586967,0.9122793810827116,0.18374132309131164,0.44360634890001915,0.315653017501654
0.006147044808763824,0.8954888450767864,0.9934138675743839,0.31020662380215835,0.9123623530148901,0.9068246511100034,0.02517634442608163,0.9669269446547749,0.08592798906254684,0.5529134536189498,0.15679337413544947,0.45554026038812634,0.3071476690221694,0.2042245111191373,0.757549722112397
0.8380820304750528,0.45410390394306865,0.17998390566216904,0.19048581939338805,0.34196925367187936,0.2470567852629978,0.7462051767517609,0.8471079864319838,0.13120158241532986,0.005690123854500184,0.16670457253341153,0.8939411220941831,0.5195272334790324,0.659317991722323,0.9256938411535638
0.799011833457945,0.14402610954736228,0.5691258111407737,0.6797190577568706,0.29576800016920435,0.9789785554911344,0.7738591786276152,0.03672712701153291,0.3347080102234975,0.7578583602422257,0.5909514635216221,0.16959022974504812,0.11365900484682667,0.7953439504964198,0.15545464420260813
0.7771477746908378,0.7588664419256473,0.10920412942334001,0.14886663259224897,0.5882195526722679,0.7579232758662788,0.5132225369003763,0.7762614769922539,0.34118657742728586,0.13433804545078387,0.0952220943361709,0.29062905880455514,0.7577849564255652,0.8469486055855836,0.0017001285338178462
0.8838080917494223,0.4372200897653705,0.47364943024369,0.5880553685568962,0.4230577825184004,0.1470414624547517,0.6134354055779134,0.8286855597840953,0.5169001148824658,0.401059143699676,0.2825123559509002,0.2456733610627918,0.40856446563161253,0.9317773975760731,0.6023686077656231
0.9103017826006462,0.6024191297505186,0.04218627853426071,0.6551137430668783,0.9509362266583031,0.3403717642926213,0.7299920681232687,0.7174862683497238,0.5979069090281771,0.41286649026637545,0.5054062098613494,0.7832461677719607,0.47133453103216383,0.23948324740824556,0.5093577975988057
0.6526956369973504,0.8693567931151251,0.5876775819814177,0.5641586639519136,0.11151043652165105,0.4915060781151417,0.872563333166775,0.8638385172466372,0.9381463042935214,0.277281180791199,0.5123133020585293,0.6366963578429762,0.5756501083897742,0.273681243853244,0.7649434530234783
0.042245612033814606,0.4777556934063151,0.30145765972656513,0.45483345780630346,0.19071057617695797,0.26339261310140116,0.7604586639426797,0.37095066531434184,0.9357354452136212,0.5406921161327589,0.5391080540572162,0.8681071131100413,0.5668957227852379,0.7781005243147349,0.5231931413935987
0.030657777474184966,0.9893085972256095,0.3922965779310357,0.17395379152580204,0.5860012173291702,0.9028401321299095,0.14018851455248005,0.5883730246979763,0.9416998714387275,0.448109565430192,0.08143606434593897,0.48154153324489923,0.5774180594650282,0.47119615245923163,0.09730806408384318
0.6061354326538863,0.7608264099788019,0.7028703266665052,0.7207707763577925,0.9237304714822092,0.6741104509779995,0.8359231563641217,0.3890189793030412,0.04495973151828436,0.03220543729491476,0.3168110535297698,0.5076404680332096,0.2506118398469245,0.5159420829752273,0.45981403502028473
0.3333307580639264,0.5701215981899979,0.34880430770042337,0.23425814194002437,0.9300492336478164,0.4606100028103136,0.546242514954469,0.9621918148926877,0.43052665167523396,0.8248499898734348,0.7290219261280634,0.8313433131715964,0.053606009511368846,0.1686340068480383,0.08279571412907161
0.4476093701553183,0.443941964847114,0.7190037431144123,0.5028135601542203,0.023349754586847737,0.14184153239964192,0.9621951850289047,0.3122694001918985,0.6969632559381895,0.46368849394956635,0.08029971342902786,0.3116478518933201,0.7914858573149431,0.6011709861279391,0.09845035536584368
0.06179418891564459,0.18325714771082824,0.5926355727777552,0.08831156154136488,0.8363952701213462,0.36155945317876703,0.6101930581714058,0.8826416469323926,0.750863731126925,0.6834126622851919,0.049238519105633594,0.8357883112450555,0.9726060292089544,0.19437479749355324,0.4776560997784093
0.7322466144532419,0.4860876499994309,0.9017019452569456,0.7282614366433927,0.23014234933049083,0.14051933486472823,0.5179805981407855,0.15125171010813854,0.7725211168921662,0.46070439179293743,0.36412110594342917,0.30279168215081276,0.7362527754204004,0.6056334876754104,0.9917630653883459
0.9209375628105047,0.17626306620182697,0.4168450356437865,0.4356780751327365,0.9757629978623857,0.3843393716900033,0.6370391508764576,0.35707644450151943,0.571149862497916,0.2491041055297053,0.01094069708130807,0.6351893682640071,0.07937960506145814,0.24033707710851193,0.9228607192198999
0.6081427089747158,0.693078540709938,0.6032911543275341,0.2582204384548825,0.14199580677516166,0.7675358217744253,0.11875219095648926,0.18174454070659551,0.5546919071856921,0.5785347485318768,0.5654070681030968,0.740526978419899,0.6132583632145587,0.9170306776958423,0.8777603149927399
0.8783693400412563,0.07407490852721121,0.9394523639476928,0.5175268304263703,0.46591889042356227,0.2718380887619012,0.9299136539997527,0.15847164725597973,0.46009097797880616,0.9914494781985077,0.9081718160551959,0.8788726107897127,0.5078201145984204,0.2016200112760852,0.5324381389827065
0.7943204393068621,0.8487125820107154,0.5669440227911625,0.4193633617111704,0.19383300196357678,0.5302039044984244,0.45577939341108153,0.3927596050667628,0.922066974160378,0.7876663337974312,0.6198571601297843,0.01641317025061484,0.7902143783055786,0.5168921900697737,0.8464892324398839
0.046002902672148904,0.247760436660182,0.05069139274387813,0.44976043611124616,0.2958128029741499,0.5581277650576316,0.8245479647157986,0.7768073467568836,0.24255474378843933,0.42912532066070863,0.28414613729455407,0.2932979545394452,0.34876760988166633,0.9698376583905687,0.6732691972165601
0.7864325313333104,0.13481279482076103,0.7607459655623283,0.9494849086424649,0.8423526615399135,0.7857394022901979,0.5719887609341069,0.9345611652230624,0.4062965712349932,0.8428743368462442,0.45669274577814634,0.45422046823292905,0.7675128935625087,0.6582614791690312,0.9415555457933465
0.9106349105456367,0.7382156492149609,0.8898056848568249,0.07232202653920516,0.9595856547690352,0.7670305118726422,0.8798250332721046,0.6219422147093029,0.2834327230582936,0.7686588414474541,0.4296754043732184,0.13109585208639207,0.8841812547754266,0.6035445492718089,0.6301314786207001
0.013793606085400922,0.9905230944611315,0.0212986148202563,0.9774355802859257,0.3169638845667596,0.07135113759486222,0.7781807686821272,0.9762565396040824,0.3897655316754337,0.048311064165944995,0.4370720642712229,0.90432709573695,0.5616346052950302,0.793103755621933,0.4537745675609093
0.9582505638305462,0.07461989277075898,0.7421571224508295,0.2874928715238312,0.9697090745291777,0.7385677901385937,0.8449910848051609,0.30444102289948827,0.7077900320153313,0.25806836702428226,0.17486618073913607,0.9354443986797837,0.6109848139318064,0.25962691256103665,0.7177514600997903
0.24265478587491207,0.9420894596178573,0.747043269411301,0.6854586977137124,0.42467339593353826,0.832433631299046,0.23524931530991045,0.030009831375048757,0.9468800908498892,0.3302591437866118,0.9595341914969788,0.12761324071134583,0.1728687105463308,0.34646450423623587,0.5242418677999566
0.3547424664164287,0.4876878138218207,0.943841998578361,0.7789182688459553,0.29707140661227704,0.7208538790171142,0.9850148404939809,0.026030144482927065,0.9363846499200663,0.20551456277913105,0.5422461107436746,0.056952602950014475,0.5024913971048155,0.11890970497493003,0.6108607374028869
0.8838387667839608,0.30427725747878975,0.30733367031815684,0.9529773492137504,0.6528204187708914,0.04543950291710741,0.15869833102749908,0.0896319156514851,0.04938391433663114,0.16673284006923772,0.32844883459965113,0.09560130832967928,0.13279511166735047,0.12956930195907668,0.7445478258044858
0.8434352114021862,0.3859986898607627,0.5305497681485657,0.827776405671021,0.06054390599154802,0.22112849093637144,0.5688457678114793,0.24735864205807012,0.35935349549249396,0.844977698770846,0.5835569292047756,0.5374309495261355,0.41442986858912934,0.5959798267263895,0.841186930786664
0.16796600257479,0.9117966574123639,0.7927332082745545,0.8403655907690778,0.7348774752668156,0.4254472940838939,0.4868417814088989,0.22037754166576995,0.03437169391575845,0.7160967269125902,0.6477947366145298,0.5731684472053155,0.4625005680872667,0.9408587559319055,0.512335056230734
0.6763868425052615,0.07622714604483183,0.9140717741807824,0.38813134087568213,0.9473820680348918,0.16027111997820132,0.26197467388973295,0.2884356474874965,0.6529348025799916,0.3318981402539901,0.3697829634612734,0.08188346351851128,0.8602223654548354,0.8324581993000968,0.7761087686970529
0.6476028871003637,0.7384630547225342,0.5510001040146252,0.9580560433439707,0.44966967954183457,0.1840772239641063,0.4478686626336972,0.9024683025228735,0.8814627179279718,0.1041089316718129,0.48273768914822024,0.9362654739887846,0.5523846275220172,0.6127430746636452,0.8107942856746835
0.7827936152956195,0.3057004302279044,0.12049644299088114,0.052201196114778914,0.6627359820121539,0.31586264683097665,0.5953298171390851,0.009856495438447466,0.9266457108998422,0.9675319193095344,0.5025782651190749,0.9623798298771506,0.4379731595722425,0.028230083759856694,0.8084394128997916
0.07367225181946557,0.6364324195664067,0.3705107454503864,0.13356787754530186,0.790474004428638,0.5789756326597336,0.7268185056591169,0.1280416783645011,0.9643616493531438,0.6386298631095192,0.755533318203087,0.6653900118494229,0.5634390706049829,0.8415256061167596,0.42631901365885105
0.7617216598076666,0.8679258125005866,0.8527459852332137,0.4963599894487406,0.6679956109571463,0.3863323838277887,0.7703980080800706,0.13149188542127555,0.17089891994921858,0.8219929434471304,0.9463790737559102,0.42888085986873703,0.2833338502309297,0.4742836728474775,0.2082118241058507
0.6851188309124077,0.7344030597896131,0.3396797864461456,0.3379150878013337,0.9285553167555475,0.5877737797635038,0.9562301019315609,0.3005923254709111,0.5037559141735303,0.4915276202004526,0.9660065875874905,0.7421508882185581,0.7393315646531126,0.16962659130143376,0.022070173512515834
0.4718092156948981,0.7936940205798045,0.923534161863638,0.8442957640999619,0.28366790928760977,0.5593940219781459,0.9286970298848242,0.020731082105203802,0.6574906878179031,0.948403196764723,0.8434727368986424,0.2038024730658019,0.7852583809937872,0.5028947598011347,0.23709947128139508
0.6812614712100883,0.4443146831449759,0.26281898617105526,0.8453703817149152,0.9050262782456515,0.8775740228250059,0.6174662352931324,0.11067349023340567,0.34500105911902246,0.02433565711958141,0.8436148285069052,0.668511398595622,0.7934183813397286,0.3029081788222038,0.8366940177225776
0.9771048504459979,0.4638009699318483,0.1780023920119117,0.338640162434829,0.9008048060004694,0.002223942204971907,0.14071233154119867,0.8694941404642436,0.486089715560335,0.34362585110419575,0.039497974159803495,0.11482764885777741,0.7455208840047849,0.48838505976719016,0.7882475890187931
0.0897573979068006,0.5392260510001508,0.10410922264715627,0.4522806226812036,0.9684826410039447,0.9501107041274616,0.534755497409954,0.7707451077609012,0.05804752942689284,0.6118855518689901,0.15629279245444316,0.005526648474977858,0.8071825837149389,0.9960049005807531,0.0024068392515255166
0.9843721243643755,0.03713751893438377,0.4573616997525264,0.027682057419225914,0.5198807319984121,0.06335849570612007,0.39244404017954193,0.29495205399378355,0.6713292418410781,0.15033760980822186,0.25271380850553826,0.3907926670337052,0.336824188404399,0.7673922635650909,0.46852045268512965
0.3475868943620122,0.39451143750078776,0.9072546427874295,0.17916636972021782,0.27795978893834195,0.6463524344884185,0.026557154393143767,0.8345262114272365,0.6759671541756246,0.6340480172767937,0.9171861938849593,0.8200549590364841,0.24826499475409014,0.7666955392937423,0.16680316237179393
0.247670467085233,0.7400438260192532,0.9296350300348147,0.9343515680990983,0.6020326531871784,0.7215163215708723,0.9230494808279088,0.6153966333519423,0.014729567833468904,0.2747242380108387,0.6487664373420827,0.1299003179174837,0.8187347572609074,0.15606335491850742,0.9078706901049193
0.08260785157817219,0.302577086226396,0.6921395036000735,0.9054412518844023,0.861121726691232,0.29957001397193284,0.6930641967288866,0.2433970586601567,0.30471027288397934,0.8087295443338481,0.9971145919429418,0.5225347954753449,0.042908991442895394,0.6992004216987391,0.5782529018075944
0.36547296400549323,0.4163974344934611,0.39791353870387813,0.4362175023592332,0.07408546336928157,0.31589402162987745,0.3103131039257935,0.08300870787238679,0.9679833423816031,0.23617763602596642,0.3568787576361562,0.5572769245235529,0.6442811609778704,0.25673746862454727,0.9501729474856971
0.14620491643583622,0.9223005921155218,0.7637435219726892,0.1854106561611224,0.4817905241333784,0.5672122652689753,0.9821836322497127,0.34810154752619127,0.24560718261746672,0.775295512406293,0.11225219954814736,0.8002552240899499,0.9303738779744888,0.9088401166987864,0.5206060733701962
0.49310845599860587,0.5789540368008791,0.2737656847634363,0.1927592645827214,0.033271391856012245,0.6980559275341836,0.9498534167069578,0.4741512673806634,0.15943940011285707,0.48574260490352283,0.1811828340895839,0.8056416902875964,0.5453228175836582,0.07838484275031543,0.3457434348221412
0.9969118101695702,0.6684873438400721,0.671725074449567,0.3567304596266764,0.5000724906619249,0.2496617360582163,0.1496476896278498,0.5799467775708932,0.5640812937610536,0.8778987683090292,0.0509464368863064,0.7739476053505618,0.9250176304560026,0.2532766485681617,0.23331928204935426
0.9275323326570197,0.6906815781478293,0.39158705081196044,0.0841021318376397,0.3264504914995473,0.296652470594592,0.1620331246485901,0.1538165170601813,0.9105602831627889,0.1926299108683578,0.9330008798976129,0.568167637085726,0.4792150335059976,0.7648146114284964,0.21639132185312593
0.23817593275172533,0.4043984600675211,0.32349397262473,0.17936980789123136,0.32383161937718175,0.583442384554369,0.05995388988341743,0.34387319635246016,0.4649346756007786,0.9094151444372116,0.38585280421147194,0.9514722841406822,0.3905481338592611,0.7410844977013764,0.43766225040341045
0.7862414365344287,0.1775037057845661,0.6281744675639048,0.17880404388129434,0.20201158489657367,0.10550108261861946,0.2674998059120599,0.5109387144801958,0.6541469625772601,0.7641583819091001,0.9060578731526817,0.6131938806118571,0.49279894321151974,0.9748855802079824,0.7047676950506816
0.20232552946146587,0.6683135809926124,0.5623709553905022,0.9329042658678186,0.8004625091941656,0.49681340750919456,0.48741634233445463,0.7368128169623506,0.40469618781087735,0.9238003244810342,0.8422122640078069,0.7294266638503621,0.6453755410438312,0.376554192081787,0.623320636754039
0.3347895750963321,0.3726472062255394,0.8227212629108197,0.999098272544241,0.5097034940251971,0.13084827169478774,0.360248221563332,0.6806673102887264,0.7767387177078704,0.8699753693614397,0.6111071538570225,0.6575664380730856,0.15075401414345402,0.9443774865838621,0.2065392138171298
0.9707635564029906,0.3056347288653998,0.7127339632068124,0.30902900572359737,0.0898683335791981,0.8553535822672008,0.033602810319970366,0.36354307747105286,0.6858923675546436,0.5171959950357402,0.11635100997472503,0.18874927082328463,0.12569165270391514,0.5199690474588766,0.5772214179685096
0.4334722101594424,0.8294903951196037,0.7559445178302366,0.10026740584385208,0.20913284341859206,0.05481168990092966,0.8810194682535679,0.7991167783814087,0.6305369004605239,0.5988537439268571,0.8820719978010616,0.4143843435075556,0.3422812608129857,0.3180685681247405,0.184669891442518
0.18427409428374464,0.2925532360738371,0.23969117410112617,0.7267830435382125,0.8034336759218623,0.7040058587595309,0.7763583973675745,0.9270595267611746,0.25586860019323965,0.9679824631420245,0.05981270767668567,0.44425087763429305,0.6642976653982088,0.42785731032882457,0.09669173003026532
0.9506075162954377,0.5047918224252093,0.4620172436416735,0.35509969232389293,0.4208091981698807,0.21951000072123794,0.6629820327109562,0.30623963022552847,0.05252872729936586,0.06773700366172641,0.807909380258246,0.6825530532792029,0.04387804917744298,0.6298872838637322,0.9120252580044952
0.03212501725049044,0.8470942494391585,0.6281957783807134,0.9756357754955332,0.7132436388894154,0.5956261244065794,0.46714001275624584,0.9709922073625031,0.847850238130442,0.782346337715856,0.16609485817056457,0.19431391157375766,0.31371895876807754,0.6426577813307385,0.8517077743065138
0.04915572345441699,0.9628082016876632,0.2775752759420096,0.18502733197183951,0.5842317398541809,0.675432258174273,0.9211289151606268,0.40289311482396795,0.017535785607939336,0.9748371322545804,0.6044841647394438,0.14012320935342915,0.42925510390023003,0.13185535295385398,0.15075987014982972
0.6223394907790745,0.7173876690752355,0.6792924340044628,0.7980193285952697,0.34598239755802385,0.8715578549724367,0.5244467036265688,0.9006255216264148,0.09169545753124653,0.09123485762385253,0.12276903399840344,0.26431398495888425,0.7651196159579526,0.30442015752926765,0.12363704894051619
0.6764531575572139,0.4848514726227776,0.032352522689235386,0.11904464822001004,0.5612738906746589,0.12485714190566066,0.6852996346452905,0.7637628766504878,0.9116377622465472,0.7265766983443356,0.8837402803849366,0.7255011961029404,0.573980895211838,0.5749586510686581,0.8419224813565934
0.9013569208433784,0.40770727268643736,0.9182315841794723,0.5589926993933505,0.18374728287977615,0.1258216053415011,0.924686340206542,0.13679544398772847,0.6605920886565996,0.4238415858114669,0.11103415519225202,0.37326436892371506,0.014388929094648506,0.13872752345096473,0.4824700218769242
0.5753443370476207,0.4243774260434754,0.23889870514278,0.27902487162815603,0.2649637867538278,0.48868832618401103,0.8179459599415004,0.2599298029738919,0.9680908526109361,0.5921492857608633,0.7560722736260935,0.7297285853376135,0.20824928879163873,0.9411685335679605,0.4007936525094917
0.5123172389062253,0.4610977014067986,0.4343062278070442,0.2990991010194214,0.9202367424169519,0.48992023263925577,0.8228862291830427,0.5213721400778097,0.7332524626016453,0.6659037910308743,0.8827758012089748,0.20454681088440774,0.26701128337586844,0.9566259553838832,0.7661529427090346
0.5164014436724683,0.5796188094107648,0.7542375215986564,0.17596492358816096,0.5295024175134543,0.4142424469656326,0.5250431432029692,0.9238309128353602,0.33510711757040446,0.652573586264615,0.9107688572317393,0.49742529219346365,0.9415374990809731,0.34756950225314687,0.6952977661314775
0.2888541228550324,0.3061420200239885,0.8912321055168799,0.9598674879167817,0.09855620866150994,0.6428958292547975,0.09104489811640937,0.8928905584298963,0.16228647512961003,0.2375800521225806,0.09879329348896959,0.8845351547786796,0.018546912181667374,0.055148492844041996,0.9552230192739278
0.7878210760289694,0.34641161599610926,0.5198230581649724,0.7803132554995185,0.29949985576705507,0.7274466867356696,0.24174720235121505,0.8051522155523262,0.6992703625267149,0.4279626892475591,0.3032809719325871,0.322685577638125,0.8145587346199109,0.2900664442202462,0.9985430008832552
0.34065981046752536,0.758225816665475,0.8908332353313149,0.010550495846516017,0.35402640499063975,0.7881864797969553,0.7427509550410379,0.8701707389624841,0.9616364816560653,0.3180971318604794,0.6863803890293484,0.17170726279180126,0.1504827560310389,0.31009980278731264,0.6638687770734967
0.951931988051337,0.20849230546335595,0.22162412470291137,0.9299141235525673,0.736091309271118,0.02548935104141936,0.5801541483692543,0.8074313948326381,0.38027440523861833,0.37829973762768965,0.9326150999466002,0.6266115374422054,0.052896429059287486,0.7662454696030294,0.2792995431478946
0.9829401654568856,0.9372331591749992,0.13515278329203928,0.8816195579417619,0.04110449693884122,0.2874968299615783,0.6727286136550651,0.36843726367876317,0.586940842948632,0.10354569355783128,0.5930355710662026,0.20010383779576624,0.45425646458460545,0.6705103586185213,0.1500990288228362
